Plano:,Projeto:,Avaliador:,Orientador:,Vigência:,Área:,Subárea:,Programa:,Centro:
QUALIDADE DE VIDA DE PESSOAS COM DIABETES MELLITUS ACOMPANHADAS NA ESTRATÉGIA SAÚDE DA FAMÍLIA,PROCESSO DE CUIDAR DOS PACIENTES DIABÉTICOS CADASTRADOS NA ATENÇÃO BÁSICA EM JOÃO PESSOA,MARIA JULIA GUIMARAES OLIVEIRA SOARES,MARTA MIRIAM LOPES COSTA CUNHA,2016,Enfermagem,,PIBIC,
"PERFIL SOCIODEMOGRÁFICO, CLÍNICO E TERAPÊUTICO DE PACIENTES COM FERIDAS NEOPLÁSICAS ATENDIDOS EM UM HOSPITAL REFERÊNCIA DE JOÃO PESSOA - PB","PERFIL SOCIODEMOGRÁFICO, CLÍNICO E TERAPÊUTICO DE PACIENTES COM FERIDAS NEOPLÁSICAS ATENDIDOS EM UM HOSPITAL REFERÊNCIA DE JOÃO PESSOA - PB",MARIA JULIA GUIMARAES OLIVEIRA SOARES,MARTA MIRIAM LOPES COSTA CUNHA,2016,Enfermagem,,PIBIC,
"LESÕES DE PELE: CARACTERÍSTICAS DOS CASOS TRATADOS EM UM HOSPITAL ESCOLA DO MUNICÍPIO DE JOÃO PESSOA (PB), BRASIL","PROCESSO DE CUIDAR EM FERIDAS: EDUCAÇÃO EM SAÚDE, MEDIDAS PREVENTIVAS E NOVAS TECNOLOGIAS TERAPÊUTICAS.",MARTA MIRIAM LOPES COSTA CUNHA,MIRIAN ALVES DA SILVA,2016,Enfermagem,,PIBIC,
O CUIDADO À CRIANÇA COM DOENÇA CRÔNICA E SUA FAMÍLIA NA ATENÇÃO PRIMÁRIA: O DISCURSO DE AGENTES COMUNITÁRIOS DE SAÚDE,CONDIÇÕES CRÔNICAS NA INFÂNCIA: CUIDADO NA ATENÇÃO PRIMÁRIA À SAÚDE,JEFERSON BARBOSA SILVA,NEUSA COLLET,2016,Enfermagem,,PIBIC,
PLANEJAMENTO DE AÇÕES NO CUIDADO ÀS CRIANÇAS E ADOLESCENTES COM DOENÇAS CRÔNICAS: ESTRATÉGIAS UTILIZADAS POR GESTORES,CONDIÇÕES CRÔNICAS NA INFÂNCIA: CUIDADO NA ATENÇÃO PRIMÁRIA À SAÚDE,DANIELE DE SOUZA VIEIRA,NEUSA COLLET,2016,Enfermagem,,IC-CNPQ,
O CUIDADO NA PERSPECTIVA DA ÉTICA: COMPREENSÃO DE FAMILIARES/ CUIDADORES DE IDOSOS ASSISTIDOS NA ESTRATÉGIA DE SAÚDE DA FAMÍLIA,O CUIDAR AO IDOSO ASSISTIDO NA ATENÇÃO PRIMÁRIA: UMA ABORDAGEM BIOÉTICA,MARIA DE LOURDES DE FARIAS PONTES,PATRICIA SERPA DE SOUZA BATISTA,2016,Enfermagem,,PIBIC,
O CUIDADO NA PERSPECTIVA DA ÉTICA: COMPREENSÃO DE USUÁRIOS IDOSOS ASSISTIDOS NA ESTRATÉGIA DE SAÚDE DA FAMÍLIA,O CUIDAR AO IDOSO ASSISTIDO NA ATENÇÃO PRIMÁRIA: UMA ABORDAGEM BIOÉTICA,MARIA DE LOURDES DE FARIAS PONTES,PATRICIA SERPA DE SOUZA BATISTA,2016,Enfermagem,,PIBIC,
REPRESENTAÇÕES SOCIAIS SOBRE SAÚDE DA POPULAÇÃO TRANSEXUAL: OS USUÁRIOS EM FOCO,"SEXUALIDADES E GÊNERO: DINÂMICAS, DIMENSÕES E INTERSUBJETIVIDADE",MARIA DE LOURDES DE FARIAS PONTES,SANDRA APARECIDA DE ALMEIDA,2016,Enfermagem,,PIBIC,
CRENÇAS SOBRE O USO DO PRESERVATIVO ENTRE MULHERES RESIDENTES EM AGLOMERADO SUBNORMAL,"DOENÇAS DE EVOLUÇÃO CRÔNICA: PREVENÇÃO, CUIDADO E  QUALIDADE DE VIDA",WILIANA APARECIDA ALVES DE BRITO FERNANDES,SIMONE HELENA DOS SANTOS OLIVEIRA,2016,Enfermagem,,PIBIC,
CONHECIMENTO DE ENFERMEIROS SOBRE INSUFICIÊNCIA CARDÍACA,AÇÕES PREVENTIVAS E O CUIDAR NO CONTEXTO DAS DOENÇAS E CONDIÇÕES CRÔNICAS,WILIANA APARECIDA ALVES DE BRITO FERNANDES,SIMONE HELENA DOS SANTOS OLIVEIRA,2016,Enfermagem,,PIBIC,
PERFIL DE USUÁRIOS DA PROFILAXIA PÓS EXPOSIÇÃO SEXUAL PARA O HIV DE UM SERVIÇO ESPECIALIZADO DA NA PARAÍBA,PERFIL DE USUÁRIOS DA PROFILAXIA PARA O HIV PÓS- EXPOSIÇÃO OCUPACIONAL E SEXUAL DE UM SERVIÇO ESPECIALIZADO NA PARAÍBA.,LEIDYANNY BARBOSA DE MEDEIROS,VALERIA PEIXOTO BEZERRA,2016,Enfermagem,,PIBIC,
PERFIL DE USUÁRIOS DA PROFILAXIA PÓS-EXPOSIÇÃO POR ACIDENTE OCUPACIONAL PARA O HIV DE UM SERVIÇO ESPECIALIZADO NA PARAÍBA,PERFIL DE USUÁRIOS DA PROFILAXIA PARA O HIV PÓS- EXPOSIÇÃO OCUPACIONAL E SEXUAL DE UM SERVIÇO ESPECIALIZADO NA PARAÍBA.,LEIDYANNY BARBOSA DE MEDEIROS,VALERIA PEIXOTO BEZERRA,2016,Enfermagem,,PIBIC,
PRÁTICAS OBSTÉTRICAS NO PARTO DOMICILIAR PLANEJADO SOB A PERSPECTIVA DE MULHERES QUE O VIVENCIARAM,PARTO DOMICILIAR PLANEJADO: A HISTÓRIA DE VIDA DE MULHERES QUE ESCOLHERAM PASSAR POR ESSA EXPERIÊNCIA,JEFERSON BARBOSA SILVA,WAGLANIA DE MENDONCA FAUSTINO E FREITAS,2016,Enfermagem,,PIBIC,
QUEM SÃO ELAS? CONHECENDO A REALIDADE DAS MULHERES QUE VIVENCIARAM O PARTO DOMICILIAR PLANEJADO NA GRANDE JOÃO PESSOA,PARTO DOMICILIAR PLANEJADO: A HISTÓRIA DE VIDA DE MULHERES QUE ESCOLHERAM PASSAR POR ESSA EXPERIÊNCIA,DAYSE KALYNE GOMES DA COSTA,WAGLANIA DE MENDONCA FAUSTINO E FREITAS,2016,Enfermagem,,PIVIC,
APLICAÇÃO DO REVESTIMENTO DE QUITOSANA INCORPORADO DE ÓLEOS ESSENCIAIS DE MENTHA X VILLOSA HUDS E MENHTA PIPERITA L. NA PREVENÇÃO E CONTROLE DE ANTRACNOSE EM MANGAS TOMMY ATKINS,INCORPORAÇÃO DE ÓLEOS ESSENCIAIS DE PLANTAS AROMÁTICAS DO NORDESTE BRASILEIRO EM FILMES DE QUITOSANA COMO ALTERNATIVA PARA INIBIÇÃO DE FUNGOS PATÓGENOS PÓS-COLHEITA,CAMILA CÂNDIDA DE LIMA MARTINS,EVANDRO LEITE DE SOUZA,2016,Nutrição,,PIVIC,
AVALIAÇÃO DO POTENCIAL PROBIÓTICO DE LACTOBACILLUS SPP. ISOLADOS DE SUBPRODUTOS DO PROCESSAMENTO DE FRUTAS,AVALIAÇÃO DO POTENCIAL PROBIÓTICO DE BACTÉRIAS ÁCIDO-LÁCTICAS ISOLADAS DE SUBPRODUTOS DO PROCESSAMENTO DE FRUTAS CULTIVADAS NO NORDESTE BRASILEIRO,JANILSON AVELINO DA SILVA,EVANDRO LEITE DE SOUZA,2016,Nutrição,,PIBIC,
OCORRÊNCIA DE INJÚRIA SUBLETAL EM BACTÉRIAS PATOGÊNICAS INOCULADAS EM SUCOS DE FRUTAS TROPICAIS ADICIONADOS DOS ÓLEOS ESSENCIAIS DE MENTHA PIPERITA L. (HORTELÃ-PIMENTA) E MENTHA ARVENSIS L. (HORTELÃ-DOCE),POTENCIAL DA APLICAÇÃO DOS ÓLEOS ESSENCIAIS DE MENTHA PIPERITA L. (HORTELÃ-PIMENTA) E MENTHA ARVENSIS L. (HORTELÃ-DOCE) COMO CONSERVANTES NATURAIS DE SUCOS DE FRUTAS TROPICAIS,JANILSON AVELINO DA SILVA,EVANDRO LEITE DE SOUZA,2016,Nutrição,,PIBIC,
MUDANÇAS LONGITUDINAIS NA ADIPOSIDADE DE ADOLESCENTES DA REDE PÚBLICA DE ENSINO EM JOÃO PESSOA - PARAÍBA,QUALIDADE DA DIETA E FATORES DE RISCO PARA O DESENVOLVIMENTO DE DOENÇAS CARDIOVASCULARES E METABÓLICAS EM ADOLESCENTES DA REDE PÚBLICA DE ENSINO EM JOÃO PESSOA -PARAÍBA: UM ESTUDO LONGITUDINAL,LORENA SOARES BEZERRA,FLAVIA EMILIA LEITE DE LIMA FERREIRA,2016,Nutrição,,PIBIC,
RELAÇÕES LONGITUDINAIS ENTRE COMPORTAMENTO SEDENTÁRIO E DIETA DOS ADOLESCENTES DA REDE PÚBLICA DE ENSINO DE JOÃO PESSOA - PB,QUALIDADE DA DIETA E FATORES DE RISCO PARA O DESENVOLVIMENTO DE DOENÇAS CARDIOVASCULARES E METABÓLICAS EM ADOLESCENTES DA REDE PÚBLICA DE ENSINO EM JOÃO PESSOA -PARAÍBA: UM ESTUDO LONGITUDINAL,LORENA SOARES BEZERRA,FLAVIA EMILIA LEITE DE LIMA FERREIRA,2016,Nutrição,,PIBIC,
"RELAÇÃO ENTRE O CONSUMO DE BEBIDAS AÇUCARADAS E OBESIDADE ABDOMINAL EM ADOLESCENTES DA REDE PÚBLICA
DE ENSINO DE JOÃO PESSOA -PB",QUALIDADE DA DIETA E FATORES DE RISCO PARA O DESENVOLVIMENTO DE DOENÇAS CARDIOVASCULARES E METABÓLICAS EM ADOLESCENTES DA REDE PÚBLICA DE ENSINO EM JOÃO PESSOA -PARAÍBA: UM ESTUDO LONGITUDINAL,RHAYANE IDALYNE CARVALHO,FLAVIA EMILIA LEITE DE LIMA FERREIRA,2016,Nutrição,,PIVIC,
AVALIAÇÃO DO EFEITO DO CONSUMO DA POLPA DESIDRATADA DE JAMBOLÃO (SYZYGIUM CUMINI) SOBRE PARÂMETROS MORFO-HISTOLÓGICOS DE RATOS DISLIPIDÊMICOS,AVALIAÇÃO DA FUNCIONALIDADE IN VITRO E IN VIVO DA POLPA DE JAMBOLÃO (SYZYGIUM CUMINI) LIOFILIZADO E SECO EM LEITO DE JORRO,VÂNIA MARIA BARBOZA DA SILVA,JAILANE DE SOUZA AQUINO,2016,Nutrição,,PIBIC,
EFEITO DO CONSUMO DA POLPA DESIDRATADA DE JAMBOLÃO (SYZYGIUM CUMINI) SOBRE A GLICEMIA E PERFIL LIPÍDICO DE RATOS WISTAR,AVALIAÇÃO DA FUNCIONALIDADE IN VITRO E IN VIVO DA POLPA DE JAMBOLÃO (SYZYGIUM CUMINI) LIOFILIZADO E SECO EM LEITO DE JORRO,VÂNIA MARIA BARBOZA DA SILVA,JAILANE DE SOUZA AQUINO,2016,Nutrição,,PIBIC,
POTENCIAL PREBIÓTICO DA POLPA DESIDRATADA DE JAMBOLÃO (SYZYGIUM CUMINI) SUPLEMENTADA A RATOS DISLIPIDEMICOS,AVALIAÇÃO DA FUNCIONALIDADE IN VITRO E IN VIVO DA POLPA DE JAMBOLÃO (SYZYGIUM CUMINI) LIOFILIZADO E SECO EM LEITO DE JORRO,MANOEL MIRANDA NETO,JAILANE DE SOUZA AQUINO,2016,Nutrição,,PIVIC,
CARACTERIZAÇÃO FÍSICO-QUÍMICA E QUANTIFICAÇÃO DE SULFITOS EM VINAGRE,QUANTIFICAÇÃO DE SULFITOS EM VINAGRE: UMA PROPOSTA DE NOVO MÉTODO PARA QUANTIFICAÇÃO DE SULFITOS EM ALIMENTOS,CAMILA CÂNDIDA DE LIMA MARTINS,JAILANE DE SOUZA AQUINO,2016,Nutrição,,PIVIC,
AVALIAR O PERFIL BIOQUÍMICO DOS NÍVEIS DE VITAMINA D EM ADOLESCENTES DE UMA ESCOLA PÚBLICA ESTADUAL NO MUNICÍPIO DE JOÃO PESSOA/PB,AVALIAÇÃO DOS NÍVEIS SANGUÍNEOS DA 25-HIDROXIVITAMINA D EM ADOLESCENTES DE ESCOLAS PÚBLICAS,LORENA SOARES BEZERRA,MARIA DA CONCEIÇÃO RODRIGUES GONÇALVES,2016,Nutrição,,PIBIC,
PREVALÊNCIA DE INADEQUAÇÃO DO CONSUMO DE VITAMINA B12 EM CRIANÇAS E ADOLESCENTES DO MUNICÍPIO DE JOÃO PESSOA/PB,"PRIMEIRO DIAGNÓSTICO E INTERVENÇÃO DA SITUAÇÃO ALIMENTAR, NUTRICIONAL E DE DOENÇAS NÃO TRANSMISSÍVEIS MAIS PREVALENTES DA POPULAÇÃO DO MUNICÍPIO DE JOÃO PESSOA/PB",CHRISITANE LEITE CAVALCANTI,MARIA JOSE DE CARVALHO COSTA,2016,Nutrição,,PIBIC,
PREVALÊNCIA DE INADEQUAÇÃO DO CONSUMO HABITUAL DE ÁCIDO FÓLICO EM CRIANÇAS E ADOLESCENTES DO MUNICÍPIO DE JOÃO PESSOA/PB,"PRIMEIRO DIAGNÓSTICO E INTERVENÇÃO DA SITUAÇÃO ALIMENTAR, NUTRICIONAL E DE DOENÇAS NÃO TRANSMISSÍVEIS MAIS PREVALENTES DA POPULAÇÃO DO MUNICÍPIO DE JOÃO PESSOA/PB",CHRISITANE LEITE CAVALCANTI,MARIA JOSE DE CARVALHO COSTA,2016,Nutrição,,PIBIC,
QUALIDADE DE IOGURTE CAPRINO ADICIONADO DE PREPARADO DE UVA ISABEL (VITIS LABRUSCA L.),DESENVOLVIMENTO E CARACTERIZAÇÃO DO IOGURTE CAPRINO,LARISSA DE BRITO MEDEIROS,RITA DE CASSIA RAMOS DO EGYPTO QUEIROGA,2016,Nutrição,,PIBIC,
AVALIAÇÃO FÍSICO-QUÍMICA E ROTULAGEM DE QUEIJOS PRODUZIDOS E COMERCIALIZADOS NO ESTADO DA PARAÍBA,QUEIJOS PRODUZIDOS E COMERCIALIZADOS NO ESTADO DA PARAÍBA: ASPECTOS DE QUALIDADE NUTRICIONAL,LARISSA DE BRITO MEDEIROS,RITA DE CASSIA RAMOS DO EGYPTO QUEIROGA,2016,Nutrição,,PIBIC,
"MAPEAMENTO DOS EQUIPAMENTOS SOCIAIS NAS COMUNIDADES BOA ESPERANÇA, JARDIM ITABAIANA E PEDRA BRANCA, JOÃO PESSOA-PB",ESTUDO EXPLORATÓRIOSOBRE OS EQUIPAMENTOS SOCIAIS VOLTADOS À PROMOÇÃO DA SEGURANÇA ALIMENTAR E NUTRICIONAL EM COMUNIDADES DE JOÃO PESSOA,ELIANE CRISTINA DA SILVA,ANA CLAUDIA CAVALCANTI PEIXOTO DE VASCONCELOS,2016,Saúde Coletiva,,PIVIC,
SATISFAÇÃO DO USUÁRIO QUANTO AOS CUIDADOS OFERTADOS NA ATENÇÃO BÁSICA EM SAÚDE NO ESTADO DA PARAÍBA: ANÁLISE A PARTIR DO 2º CICLO DE AVALIAÇÃO EXTERNA DO PMAQ-AB,ESTUDO COMPARATIVO ENTRE OS CICLOS DE AVALIAÇÃO EXTERNA DO PMAQ-AB COM BASE NOS FATORES ASSOCIADOS À SATISFAÇÃO DO USUÁRIO QUANTO AOS CUIDADOS OFERTADOS NA ATENÇÃO BÁSICA EM SAÚDE,KATIA SUELY QUEIROZ SILVA RIBEIRO,ANA MARIA GONDIM VALENCA,2016,Saúde Coletiva,,PIBIC,
DIAGNÓSTICO DO CÂNCER INFANTIL E ACESSO À ASSISTÊNCIA ONCOLÓGICA EM PACIENTES TRATADOS NO HOSPITAL NAPOLEÃO LAUREANO EM JOÃO PESSOA/PB,ANÁLISE DA RELAÇÃO ENTRE AS CONDIÇÕES DE SAÚDE BUCAL E O TRATAMENTO QUIMIOTERÁPICO EM PACIENTES PEDIÁTRICOS ONCOLÓGICOS ASSISTIDOS EM UM HOSPITAL DE REFERÊNCIA NA CIDADE DE JOÃO PESSOA/PB,KATIA SUELY QUEIROZ SILVA RIBEIRO,BIANCA MARQUES SANTIAGO,2016,Saúde Coletiva,,PIBIC,
ESTUDO DE CASO: FATORES QUE INFLUENCIAM A FIXAÇÃO DOS MÉDICOS NAS EQUIPES DE SAÚDE DA FAMÍLIA NA PARAÍBA: OBSERVAÇÕES A PARTIR DO PRIMEIRO CICLO DO PMAQ,FIXAÇÃO DOS PROFISSIONAIS EM SAÚDE DA FAMÍLIA NA PARAÍBA: OBSERVAÇÕES A PARTIR DO PRIMEIRO CICLO DO PMAQ,ELIANE CRISTINA DA SILVA,JORIA VIANA GUERREIRO,2016,Saúde Coletiva,,PIVIC,
FATORES QUE INFLUENCIAM A FIXAÇÃO DOS PROFISSIONAIS EM SAÚDE DA FAMÍLIA NA PARAÍBA: OBSERVAÇÕES A PARTIR DO PRIMEIRO CICLO DO PMAQ,FIXAÇÃO DOS PROFISSIONAIS EM SAÚDE DA FAMÍLIA NA PARAÍBA: OBSERVAÇÕES A PARTIR DO PRIMEIRO CICLO DO PMAQ,ELIANE CRISTINA DA SILVA,JORIA VIANA GUERREIRO,2016,Saúde Coletiva,,PIVIC,
ESTUDO RETROSPECTIVO DOS MELANOMAS CUTÂNEOS NO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY.,MELANOMA CUTÂNEO: PERFIL EPIDEMIOLÓGICO NO HOSPITAL UNIVERSITÁRIO LAURO WANDERLEY,CAMILA CÂNDIDA DE LIMA MARTINS,JORIA VIANA GUERREIRO,2016,Saúde Coletiva,,PIVIC,
CUIDADO NO CAPS CAMINHAR: DESAFIOS PARA PRODUZI-LO ALÉM DOS MUROS INSTITUCIONAIS,A PRODUÇÃO DE REDES DE CUIDADO EM SAÚDE MENTAL: UM OLHAR SOBRE O PROCESSO DE TRABALHO DO CAPS CAMINHAR,PEDRO JOSÉ SANTOS CARNEIRO CRUZ,JULIANA SAMPAIO,2016,Saúde Coletiva,,PIBIC,
PERCEPÇÃO DO PROFISSIONAL DA ESF SOBRE A INFLUÊNCIA DO NASF EM SEU PROCESSO DE TRABALHO: UMA ANÁLISE A PARTIR DO 2 CICLO DE AVALIAÇÃO EXTERNA DO PMAQ-AB NO ESTADO DA PARAÍBA,A INFLUÊNCIA DO NASF NO PROCESSO DE TRABALHO DA ESF: UMA ANÁLISE A PARTIR DO 2º CICLO DE AVALIAÇÃO EXTERNA DO PMAQ-AB,PEDRO JOSÉ SANTOS CARNEIRO CRUZ,JULIANA SAMPAIO,2016,Saúde Coletiva,,PIBIC,
A INTERDISCIPLINARIDADE NA FORMAÇÃO DOS PROFISSIONAIS DE SAÚDE NO CONTEXTO DA REABILITAÇÃO,A INTERDISCIPLINARIDADE NA FORMAÇÃO E NO TRABALHO EM SAÚDE,BIANCA MARQUES SANTIAGO,KATIA SUELY QUEIROZ SILVA RIBEIRO,2016,Saúde Coletiva,,PIBIC,
A METODOLOGIA PROBLEMATIZADORA DA EDUCAÇÃO POPULAR NOS CURSOS DE SAÚDE DA UFPB,ANÁLISE DA APLICAÇÃO DA METODOLOGIA PROBLEMATIZADORA NA FORMAÇÃO EM SAÚDE NA UFPB,BIANCA MARQUES SANTIAGO,KATIA SUELY QUEIROZ SILVA RIBEIRO,2016,Saúde Coletiva,,PIBIC,
A ATENÇÃO À SAÚDE MENTAL NA ATENÇÃO BÁSICA NA PARAÍBA: ANÁLISE A PARTIR DA AVALIAÇÃO EXTERNA DO PMAQ-AB,AVALIAÇÃO DA SAÚDE MENTAL NA ATENÇÃO BÁSICA: REFLEXÕES A PARTIR DA AVALIAÇÃO EXTERNA DO PROGRAMA DE MELHORIA DO ACESSO E QUALIDADE DA ATENÇÃO BÁSICA (PMAQ-AB) EM  MUNICÍPIOS DA PARAÍBA,CAMILA CÂNDIDA DE LIMA MARTINS,LUCIANO BEZERRA GOMES,2016,Saúde Coletiva,,PIVIC,
REVISÃO DE LITERATURA SOBRE AVALIAÇÃO DE SERVIÇOS DE SAÚDE MENTAL: LIMITES E POSSIBILIDADES DE PRÁTICAS AVALIATIVAS,AVALIAÇÃO DA SAÚDE MENTAL NA ATENÇÃO BÁSICA: REFLEXÕES A PARTIR DA AVALIAÇÃO EXTERNA DO PROGRAMA DE MELHORIA DO ACESSO E QUALIDADE DA ATENÇÃO BÁSICA (PMAQ-AB) EM  MUNICÍPIOS DA PARAÍBA,CAMILA CÂNDIDA DE LIMA MARTINS,LUCIANO BEZERRA GOMES,2016,Saúde Coletiva,,PIVIC,
APLICABILIDADE DAS BOAS PRÁTICAS DE FABRICAÇÃO NAS FEIRAS LIVRES DO MUNICÍPIO DE JOÃO PESSOA,GESTÃO DE QUALIDADE: APLICABILIDADE DAS BOAS PRÁTICAS DE FABRICAÇÃO NAS FEIRAS LIVRES E MERCADOS PÚBLICOS DO MUNICÍPIO DE JOÃO PESSOA,ELIANE CRISTINA DA SILVA,PATRICIA PINHEIRO FERNANDES VIEIRA,2016,Saúde Coletiva,,PIVIC,
MAPEAMENTO DE CONSELHOS DISTRITAIS DE SAÚDE DE JOÃO PESSOA-PB,PARTICIPAÇÃO SOCIAL EM SAÚDE: ANÁLISE CRÍTICA NOS CONSELHOS DISTRITAIS DE SAÚDE,JULIANA SAMPAIO,PEDRO JOSÉ SANTOS CARNEIRO CRUZ,2016,Saúde Coletiva,,PIBIC,
POTENCIALIDADES E SITUAÇÕES-LIMITE NA ORGANIZAÇÃO E FUNCIONAMENTO DOS CONSELHOS DISTRITAIS DE SAÚDE DE JOÃO PESSOA-PB,PARTICIPAÇÃO SOCIAL EM SAÚDE: ANÁLISE CRÍTICA NOS CONSELHOS DISTRITAIS DE SAÚDE,JULIANA SAMPAIO,PEDRO JOSÉ SANTOS CARNEIRO CRUZ,2016,Saúde Coletiva,,PIBIC,
CONHECENDO EXPERIÊNCIAS E PRÁTICAS NO CUIDADO AS GESTANTES DE ALTO RISCO,REDE CEGONHA NA MATERNIDADE CÂNDIDA VARGAS,LUCIANO BEZERRA GOMES,RICARDO DE SOUSA SOARES,2016,Saúde Coletiva,,PIVIC,
ANÁLISE DA QUALIDADE A PARTIR DA SATISFAÇÃO DA USUÁRIA NA MATERNIDADE,REDE CEGONHA NA MATERNIDADE CÂNDIDA VARGAS,LUCIANO BEZERRA GOMES,RICARDO DE SOUSA SOARES,2016,Saúde Coletiva,,PIVIC,
AS MUDANÇAS NO MODELO OBSTÉTRICO NO INSTITUTO CÂNDIDA VARGAS,REDE CEGONHA NA MATERNIDADE CÂNDIDA VARGAS,LUCIANO BEZERRA GOMES,RICARDO DE SOUSA SOARES,2016,Saúde Coletiva,,PIVIC,
COLCHA DE RETALHOS NA PRODUÇÃO DO CUIDADO NA MATERNIDADE CÂNDIDA VARGAS,REDE CEGONHA NA MATERNIDADE CÂNDIDA VARGAS,LUCIANO BEZERRA GOMES,RICARDO DE SOUSA SOARES,2016,Saúde Coletiva,,PIVIC,
"REDES VIVAS E CUIDADO AO NASCIMENTO, PARTO E PUERPÉRIO",REDE CEGONHA NA MATERNIDADE CÂNDIDA VARGAS,LUCIANO BEZERRA GOMES,RICARDO DE SOUSA SOARES,2016,Saúde Coletiva,,PIVIC,
PERFIL SOCIODEMOGRAFICO E DE SAÚDE DE CRIANÇAS E ADOLESCENTES HOSPITALIZADOS COM DOENÇAS CRÔNICAS,PERFIL EPIDEMIOLÓGICO DE CRIANÇAS E ADOLESCENTES COM DOENÇAS CRONICAS,JULIANA SAMPAIO,SERGIO RIBEIRO DOS SANTOS,2016,Saúde Coletiva,,PIBIC,
PREVALÊNCIA E INCIDENCIA DE DOENÇAS CRONICAS EM CRIANÇAS E ADOLESCENTES HOSPITALIZADOS,PERFIL EPIDEMIOLÓGICO DE CRIANÇAS E ADOLESCENTES COM DOENÇAS CRONICAS,JULIANA SAMPAIO,SERGIO RIBEIRO DOS SANTOS,2016,Saúde Coletiva,,PIBIC,
QUALIDADE DE VIDA E PERCEPÇÃO DE SAÚDE BUCAL DOS CUIDADORES DE CRIANÇAS E ADOLESCENTES COM PARALISIA CEREBRAL DA REGIÃO METROPOLITANA DE JOÃO PESSOA ? PB,CONSTRUÇÃO DA LINHA DE CUIDADO EM SAÚDE BUCAL,ELIANE CRISTINA DA SILVA,WILTON WILNEY NASCIMENTO PADILHA,2016,Saúde Coletiva,,PIVIC,
UMA PROPOSTA DE GRAMÁTICA DE COMPREENSÃO PARA SISTEMAS FONOLÓGICOS DESVIANTES,INTERAÇÃO ENTRE COMPREENSÃO E PRODUÇÃO: UMA PROPOSTA DE MODELO BIDIRECIONAL PARA OS DESVIOS FONOLÓGICOS,ANNA ALICE FIGUEIREDO DE ALMEIDA,ANA CARLA ESTELLITA VOGELEY,2016,Fonoaudiologia,,PIBIC,
UMA PROPOSTA DE GRAMÁTICA DE PRODUÇÃO PARA SISTEMAS FONOLGICOS DESVIANTES,INTERAÇÃO ENTRE COMPREENSÃO E PRODUÇÃO: UMA PROPOSTA DE MODELO BIDIRECIONAL PARA OS DESVIOS FONOLÓGICOS,ANNA ALICE FIGUEIREDO DE ALMEIDA,ANA CARLA ESTELLITA VOGELEY,2016,Fonoaudiologia,,PIBIC,
A EFETIVIDADE DE DUAS ABORDAGENS DE TERAPIA FONOAUDIOLÓGICA EM GRUPO NOS SINTOMAS VOCAIS DE PACIENTES COM DISFONIA COMPORTAMENTAL,A EFETIVIDADE DE DUAS ABORDAGENS DE TERAPIA FONOAUDIOLÓGICA EM GRUPO PARA PACIENTES COM DISFONIA COMPORTAMENTAL,ISABELLE CAHINO DELGADO,ANNA ALICE FIGUEIREDO DE ALMEIDA,2016,Fonoaudiologia,,PIBIC,
COMPARAÇÃO DO CLIMA DE GRUPO DE DUAS ABORDAGENS DE TERAPIA FONOAUDIOLÓGICA PARA PACIENTES COM DISFONIA COMPORTAMENTAL,A EFETIVIDADE DE DUAS ABORDAGENS DE TERAPIA FONOAUDIOLÓGICA EM GRUPO PARA PACIENTES COM DISFONIA COMPORTAMENTAL,ISABELLE CAHINO DELGADO,ANNA ALICE FIGUEIREDO DE ALMEIDA,2016,Fonoaudiologia,,PIBIC,
"PREVALÊNCIA DE DISTÚRBIOS VOCAIS NA POPULAÇÃO DE ADULTOS DO MUNICÍPIO DE JOÃO PESSOA, PB","DISTÚRBIOS VOCAIS NA POPULAÇÃO DE ADULTOS DO MUNICIPIO DE JOÃO PESSOA, PB: UM ESTUDO EPIDEMIOLÓGICO",FERNANDA PEREIRA FRANCA,ANNA ALICE FIGUEIREDO DE ALMEIDA,2016,Fonoaudiologia,,PIVIC,
"RELAÇÃO ENTRE FATORES DE RISCO E SINTOMAS VOCAIS NA POPULAÇÃO DE ADULTOS DE JOÃO PESSOA, PB","DISTÚRBIOS VOCAIS NA POPULAÇÃO DE ADULTOS DO MUNICIPIO DE JOÃO PESSOA, PB: UM ESTUDO EPIDEMIOLÓGICO",FERNANDA PEREIRA FRANCA,ANNA ALICE FIGUEIREDO DE ALMEIDA,2016,Fonoaudiologia,,PIVIC,
EFICÁCIA DA LASERTERAPIA NA QUALIDADE DE VIDA DE INDIVÍDUOS COM DISFUNÇÃO TEMPOROMANDIBULAR MUSCULAR,EFICÁCIA DA LASERTERAPIA NO TRATAMENTO FONOTERÁPICO,ISABELLE CAHINO DELGADO,GIORVAN ANDERSON DOS SANTOS ALVES,2016,Fonoaudiologia,,PIBIC,
EFICÁCIA DA LASERTERAPIA NAS FUNÇÕES ESTOMATOGNÁTICAS EM INDIVÍDUOS COM DISFUNÇÃO TEMPOROMANDIBULAR MUSCULAR,EFICÁCIA DA LASERTERAPIA NO TRATAMENTO FONOTERÁPICO,ISABELLE CAHINO DELGADO,GIORVAN ANDERSON DOS SANTOS ALVES,2016,Fonoaudiologia,,PIBIC,
