"Plano:","Projeto:","Avaliador:","Orientador:","Vigência:","Área:","Subárea:","Programa:","Centro:"
"A EVOLUÇÃO DO CONHECIMENTO BRASILEIRO SOBRE A TEMÁTICA DO BIODIESEL E UM BREVE OLHAR SOBRE AS PESQUISAS BRASILEIRAS COM MACAÚBA","A EVOLUÇÃO DO CONHECIMENTO BRASILEIRO SOBRE A TEMÁTICA DO BIODIESEL","CRISTIANE RODRIGUES DE ARAÚJO PENNA","CARLOS ROBERTO MARINHO DA SILVA FILHO","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"CARACTERIZAÇÃO E SECAGEM DE RESÍDUOS DE POLPA DE GOIABA (PSIDIUM GUAJAVA) DA AGROINDUSTRIA LOCAL PARA A ELABORAÇÃO DE NOVOS PRODUTO","ANÁLISE DAS POTENCIALIDADES INDUSTRIAIS DAS MATÉRIAS-PRIMAS ALIMENTÍCIAS REGIONAIS","TAYANNA BERNARDO OLIVEIRA","MARCIA ROSEANE TARGINO DE OLIVEIRA","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"AVALIAÇÃO DA QUALIDADE FÍSICO-QUÍMICA, MICROBIOLÓGICA E SENSORIAL DE CAJU SUBMETIDO A TRATAMENTO COM CLORETO DE CÁLCIO E ATMOSFERA MODIFICADA","QUALIDADE PÓS-COLHEITA DE PEDÚNCULO DE CAJU","YVANA MARIA GOMES DOS SANTOS","LAESIO PEREIRA MARTINS","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"ELABORAÇÃO DE PICOLÉ DE BANANA (MUSA SP) A BASE DE LEITE CAPRINO ADOÇADO COM MEL, CARACTERIZAÇÃO FISICO-QUIMICA, MICROBIOLÓGICA E SENSORIAL","DESENVOLVIMENTO DE PICOLÉ DE BANANA A BASE DE LEITE CAPRINO ADOÇADO COM MEL","FRANCISCO DE ASSYS ROMERO DA MOTA SOUSA","PRISCILLA DINIZ LIMA DA SILVA BERNARDINO","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIBIC-EM",""
"ASPECTOS SANITRIOS E QUALIDADE MICROBIOLGICA DE QUEIJOS COMERCIALIZADOS EM FEIRAS LIVRE DO MUNICPIO DE AREIA-PB","CONTROLE DE QUALIDADE MICROBIOLÓGICO DE PRODUTOS LÁCTEOS COMERCIALIZADOS EM FEIRAS LIVRES DO BREJO PARAIBANO","AMANDA TOMAZ BATISTA DE ARAÚJO","ELISÂNDRA COSTA ALMEIDA","2015","Ciência e Tecnologia de Alimentos","Ciência de Alimentos","PIBIC-EM",""
"MUDANÇAS NA QUALIDADE DE FRUTOS DE ARAÇAZEIRO DURANTE A MATURAÇÃO","FISIOLOGIA DA MATURAÇÃO, COMPOSTOS BIOATIVOS E POTENCIAL ANTIOXIDANTE DE FRUTAS NÃO TRADICIONAIS DE OCORRÊNCIA NO ESTADO DA PARAÍBA","NUBIA MARISA FERREIRA","ANA LIMA DANTAS","2015","Agronomia","","PIBIC-EM",""
"ATRIBUTOS FÍSICOS E FÍSICO-QUÍMICOS DE QUALIDADE EM FRUTOS DE UMBUGUELEIRA ORIUNDOS DO SERTÃO PARAIBANO","COMPOSTOS BIATIVOS, POTENCIAL ANTIOXIDANTE E CONSERVAÇÃO PÓS-COLHEITA SOB ATMOSFERA MODIFICADA DE FRUTAS NATIVAS E NÃO TRADICIONAIS DO NORDESTE DO BRASIL","MARIA APARECIDA DA SILVA BARBOSA","SILVANDA DE MELO SILVA","2015","Agronomia","Fitotecnia","PIBIC-EM",""
"EFEITO DA ADUBAÇÃO NITROGENADA SOBRE INCIDÊNCIA POPULAÇÃO DE INSETOS SUGADORES EM TOMATEIRO NO BREJO PARAIBANO","EFEITO DE ADUBAÇÃO MINERAL SOBRE ARTRÓPODES-PRAGAS EM HORTALIÇAS NO BREJO PARAIBANO","TARCISO BOTELHO PEREIRA FILHO","LEONARDO DANTAS DA SILVA","2015","Agronomia","Fitossanidade","PIBIC-EM",""
"COMPORTAMENTO INGESTIVO DE FÊMEAS BOVINAS LEITEIRAS EM CRESCIMENTO SOB DOIS TIPOS DE SUPLEMENTAÇÃO MINERAL","DESEMPENHO DE FÊMEAS BOVINAS LEITEIRAS EM CRESCIMENTO SOB DOIS TIPOS DE SUPLEMENTAÇÃO MINERAL","FERNANDO GUILHERME PERAZZO COSTA","CARLA APARECIDA SOARES SARAIVA","2015","Zootecnia","Produção Animal","PIVIC",""
"COMPONENTES DA BIOMASSA DO CAPIM-TIFTON 85 EM RESPOSTA À ADUBAÇÃO COM DEJETO LÍQUIDO DE SUÍNOS","MORFOFISIOLOGIA DO DOSSEL DE CAPIM-TIFTON 85 EM RESPOSTA À ADUBAÇÃO COM DEJETO LÍQUIDO DE SUÍNOS","SEVERINO GONZAGA NETO","ANA PATRICIA ALMEIDA BEZERRA","2015","Zootecnia","Pastagem e Forragicultura","PIBIC-EM",""
"MORFOGÊNESE DE BRACHIARIA BRIZANTHA CV. MARANDU MANEJADA EM FUNÇÃO DOS CICLOS DE PASTEJO, SOB LOTAÇÃO ROTACIONADA","SUPLEMENTAÇÃO MINERAL DE NOVILHAS LEITEIRAS EM PASTO DE BRACHIARIA BRIZANTA CV. MARANDU","LARA TOLEDO HENRIQUES","SEVERINO GONZAGA NETO","2015","Zootecnia","Nutrição e Alimentação Animal","PIVIC",""
"PRODUÇÃO DO GIRASSOL ORNAMENTAL IRRIGADO COM ÁGUAS SALINAS SUBMETIDO A FERTIRRIGAÇÃO NITROGENADA","IRRIGAÇÃO COM ÁGUAS SALINAS E APLICAÇÃO DE BIOFERTILIZANTE EM CULTURAS AGRICOLAS","RAUNIRA DA COSTA ARAUJO","THIAGO JARDELINO DIAS","2015","Agronomia","Fitotecnia","PIBIC",""
"MORFOFISIOLOGIA EM MUDAS DE MARACUJAZEIRO AMARELO SUBMETIDOS À IRRIGAÇÃO COM ÁGUA SALINA E POTÁSSIO NO SOLO.","AVALIAÇÃO DE GENÓTIPOS DE MARACUJAZEIRO AMARELO IRRIGADOS COM ÁGUAS SALINAS E FERTIRRIGADOS COM BIOFERTILIZANTE BOVINO","ROBÉRIO DE OLIVEIRA","LOURIVAL FERREIRA CAVALCANTE","2015","Agronomia","Fitotecnia","PIBIC",""
"DESEMPENHO DE NOVILHAS LEITEIRAS EM CRESCIMENTO SOB DOIS TIPOS DE SUPLEMENTAÇÃO, EM PASTAGEM DE BRACHIARIA BRIZANTHA CV. MARANDU","SUPLEMENTAÇÃO MINERAL DE NOVILHAS LEITEIRAS EM PASTO DE BRACHIARIA BRIZANTA CV. MARANDU","LARA TOLEDO HENRIQUES","SEVERINO GONZAGA NETO","2015","Zootecnia","Nutrição e Alimentação Animal","PIVIC",""
"AVALIAÇÃO DA TAXA DE CRESCIMENTO ABSOLUTO DE OVINOS DA RAÇA SANTA INÊS","ESTIMATIVAS DE PARÂMETROS GENÉTICOS E DE AMBIENTE PARA MEDIDAS REPETIDAS DE CRESCIMENTO EM OVINOS DA RAÇA SANTA INÊS","FERNANDO GUILHERME PERAZZO COSTA","GEORGE RODRIGO BELTRAO DA CRUZ","2015","Zootecnia","Genética e Melhoramento dos Animais Domésticos","PIVIC",""
"EXPERIMENTOS VOLTAMETRICOS PARA DETECCAO ELETROQUIMICA DE NAFTALENO USANDO ELETRODO DE CARBONO VITREO","HIDROCARBONETOS POLICÍCLICOS AROMÁTICOS: METODOLOGIAS VOLTAMÉTRICAS PARA CONTROLE DA QUALIDADE EM MATRIZES AMBIENTAIS E ALIMENTÍCIAS E AVALIAÇÃO DA DEGRADAÇÃO POR UV","LUCINA ROCHA SOUSA","WILLIAME FARIAS RIBEIRO","2015","Química","Química Analítica","PIBIC-EM",""
"MANEJO DOS RESÍDUOS QUÍMICOS GERADOS DURANTE AS AULAS PRÁTICAS NO LABORATÓRIO DE QUÍMICA ANALÍTICA DA UFPB ? CAMPUS II","GERENCIAMENTO DE RESÍDUOS QUÍMICOS EM LABORATÓRIOS DE ENSINO","LUCINA ROCHA SOUSA","MARIA BETANIA HERMENEGILDO DOS SANTOS","2015","Química","Química Analítica","PIBIC-EM",""
"DETERMINAÇÃO DE HEXAZINONA EM AMOSTRAS DE SOLO POR ESPECTROFOTOMETRIA UV-VIS COM REGRESSÃO NÃO-LINEAR","DETERMINAÇÃO DE HEXAZINONA EM AMOSTRAS AMBIENTAIS POR ESPECTROFOTOMETRIA UV-VIS COM REGRESSÃO NÃO-LINEAR","WILLIAME FARIAS RIBEIRO","LUCINA ROCHA SOUSA","2015","Química","Físico-Química","PIVIC",""
"AVALIAÇÃO DOS PARÂMETROS CARDIORRESPIRATÓRIOS E DA GLICEMIA EM ASININOS SUBMETIDOS A INFUSÃO CONTÍNUA DE XILAZINA OU DETOMIDINA PRÉ-TRATADOS OU NÃO COM HIOSCINA","AVALIAÇÃO DOS EFEITOS DA XILAZINA OU DETOMIDINA POR INFUSÃO CONTÍNUA EM ASININOS NORDESTINOS (EQUUS ASINUS) PRÉ-TRATADOS OU NÃO COM HIOSCINA","EDIJANIO GALDINO DA SILVA","SIMONE BOPP","2015","Medicina Veterinária","Clínica e Cirurgia Animal","PIVIC",""
"AVALIAÇÃO DO EFEITO SEDATIVO DE ASININOS NORDESTINOS SUBMETIDOS À INFUSÃO CONTÍNUA DE XILAZINA OU DETOMIDINA PRÉ-TRATADOS OU NÃO COM HIOSCINA","AVALIAÇÃO DOS EFEITOS DA XILAZINA OU DETOMIDINA POR INFUSÃO CONTÍNUA EM ASININOS NORDESTINOS (EQUUS ASINUS) PRÉ-TRATADOS OU NÃO COM HIOSCINA","EDIJANIO GALDINO DA SILVA","SIMONE BOPP","2015","Medicina Veterinária","Clínica e Cirurgia Animal","PIVIC",""
"OBTENO DO XIDO DE NQUEL (NIO) ATRAVS DO MTODO HIDROTRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAO COMO CATALISADOR NA SNTESE DO BIODIESEL","OBTENÇÃO DO ÓXIDO DE NÍQUEL (NIO) ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAÇÃO COMO CATALISADOR NA SÍNTESE DO BIODIESEL","WILLIAME FARIAS RIBEIRO","MAX ROCHA QUIRINO","2015","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC-EM",""
"OBTENÇÃO DE ÓXIDO DE COBRE ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS","OBTENÇÃO DE ÓXIDO DE COBRE ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS","WILLIAME FARIAS RIBEIRO","MAX ROCHA QUIRINO","2015","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIBIC-EM",""
"ESTUDO DA INFLUNCIA DOS PRECURSORES BSICOS, TEMPO E TEMPERATURA NA SNTESE DO ZNAL2O4 NANOESTRUTURADO ATRAVS DO MTODO HIDROTRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAO COMO CATALISADOR HETEROGNEO NA SNTESE DO BIODIESEL","OBTENÇÃO DO ALUMINATO DE ZINCO ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAÇÃO COMO CATALISADOR NA OBTENÇÃO DO BIODIESEL","BRUNO DE OLIVEIRA DIAS","MAX ROCHA QUIRINO","2015","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIVIC",""
"SÍNTESE DO CUO NANOESTRUTURADO ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAÇÃO COMO CATALISADOR HETEROGÊNEO NA SÍNTESE DO BIODIESEL","OBTENÇÃO DE ÓXIDO DE COBRE (CUO) ATRAVÉS DO MÉTODO HIDROTÉRMICO ASSISTIDO POR MICRO-ONDAS PARA APLICAÇÃO COMO CATALISADOR NA OBTENÇÃO DO BIODIESEL","DAYSE DAS NEVES MOREIRA","MAX ROCHA QUIRINO","2015","Engenharia de Materiais e Metalúrgica","Materiais não Metálicos","PIVIC",""
"AS PROPOSTAS CURRICULARES COMO PROMOTORAS DA REELABORAÇÃO DAS IDENTIDADES E DO RECONHECIMENTO DOS EDUCANDOS DO COLÉGIO AGRÍCOLA VIDAL DE NEGREIROS, BANANEIRAS/PB","AS CONTRIBUIÇÕES DO CURRÍCULO PARA A FORMAÇÃO DA IDENTIDADE E O RECONHECIMENTO DOS EDUCANDOS","EDUARDO JORGE LOPES DA SILVA","ANA CLAUDIA DA SILVA RODRIGUES","2015","Educação","Tópicos Específicos de Educação","PIBIC-EM",""
"A CULTURA ESCOLAR E AS PRÁTICAS EDUCATIVOS NO GRUPO ESCOLAR XAVIER JÚNIOR (1934-1971)","HISTÓRIA DAS INSTITUIÇÕES EDUCATIVAS E O ADVENTO DOS GRUPOS ESCOLARES NO MUNICÍPIO DE BANANEIRAS/PB","NILVANIA DOS SANTOS SILVA","LUCIENE CHAVES DE AQUINO","2015","Educação","Fundamentos da Educação","PIVIC",""
"ESTUDO DE PROPOSTAS VOLTADAS FORMAO MORAL A PARTIR DAS DO PPC E DOS PLANOS DE AULA DAS ESCOLAS NO/DO CAMPO DO BREJO PARAIBANO","FORMAÇÃO MORAL NO/DO CAMPO: O TRABALHO COLETIVO FUNDAMENTA A PRÁTICA E A CONSCIENTIZAÇÃO DE REGRAS BÁSICAS A (NÃO)OCORRÊNCIA DA (IN)DISCIPLINA ESCOLAR?","LUCIENE CHAVES DE AQUINO","NILVANIA DOS SANTOS SILVA","2015","Educação","Ensino-Aprendizagem","PIVIC",""
"FITOPLÂNCTON: DINÂMICA EM ECOSSISTEMAS RASO DE ALTITUDE, NORDESTE BRASILEIRO.","CARACTERIZAÇÃO DE LAGOS RASOS DO SEMI ÁRIDO NORDESTINO: FERRAMENTAS INTEGRADAS NA AVALIAÇÃO DA QUALIDADE ECOLÓGICA E RECUPERAÇÃO DE ECOSSISTEMAS AQUÁTICOS DOS BREJOS DE ALTITUDE","MANOEL BANDEIRA DE ALBUQUERQUE","LUCIANA GOMES BARBOSA","2015","Ecologia","Ecologia de Ecossistemas","PIVIC",""
"ADAPTAÇÃO DE MUDAS DE MANGABEIRA (HANCORNIA SPECIOSA GOMES) A TIPOS DE SOLO DIFERENTES DE SUA ÁREA DE OCORRÊNCIA NATURAL","ESTUDOS ECOLÓGICOS E AGRONÔMICOS EM MANGABEIRAS (HANCORNIA SPECIOSA GOMES) DOS TABULEIROS COSTEIROS DA PARAÍBA","ROBÉRIO DE OLIVEIRA","MANOEL BANDEIRA DE ALBUQUERQUE","2015","Agronomia","Fitotecnia","PIBIC",""
"POPULAÇÕES DE MANGABEIRA (HANCORNIA SPECIOSA GOMES) EM FUNÇÃO DO SOLO, NA TERRA INDÍGENA POTIGUARA NO LITORAL NORTE DA PARAÍBA","ESTUDOS ECOLÓGICOS E AGRONÔMICOS EM MANGABEIRAS (HANCORNIA SPECIOSA GOMES) DOS TABULEIROS COSTEIROS DA PARAÍBA","VENIA CAMELO DE SOUZA","MANOEL BANDEIRA DE ALBUQUERQUE","2015","Ecologia","Ecologia Aplicada","PIVIC",""
"MANEJO DA IRRIGAÇÃO COM ÁGUA SALINA, POLIMERO E VOLUME DE RECIPIENTE NA MORFOFISIOLOGIA DE MUDAS DE PINHEIRA.","AVALIAÇÃO DE GENÓTIPOS DE MARACUJAZEIRO AMARELO IRRIGADOS COM ÁGUAS SALINAS E FERTIRRIGADOS COM BIOFERTILIZANTE BOVINO","ROBÉRIO DE OLIVEIRA","LOURIVAL FERREIRA CAVALCANTE","2015","Agronomia","Fitotecnia","PIBIC",""
"A EVOLUÇÃO DO CONHECIMENTO BRASILEIRO SOBRE A TEMÁTICA DO BIODIESEL E UM BREVE OLHAR SOBRE AS PESQUISAS BRASILEIRAS COM MACAÚBA","A EVOLUÇÃO DO CONHECIMENTO BRASILEIRO SOBRE A TEMÁTICA DO BIODIESEL","LAESIO PEREIRA MARTINS","CARLOS ROBERTO MARINHO DA SILVA FILHO","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIVIC",""
"ELABORAÇÃO DE PICOLÉ DE BANANA (MUSA SP) A BASE DE LEITE CAPRINO ADOÇADO COM MEL, CARACTERIZAÇÃO FISICO-QUIMICA, MICROBIOLÓGICA E SENSORIAL","DESENVOLVIMENTO DE PICOLÉ DE BANANA A BASE DE LEITE CAPRINO ADOÇADO COM MEL","ELISÂNDRA COSTA ALMEIDA","PRISCILLA DINIZ LIMA DA SILVA BERNARDINO","2015","Ciência e Tecnologia de Alimentos","Tecnologia de Alimentos","PIBIC-EM",""
"ASPECTOS SANITÁRIOS E QUALIDADE MICROBIOLÓGICA DE QUEIJOS COMERCIALIZADOS EM FEIRAS LIVRE DO MUNICÍPIO DE BANANEIRAS-PB","CONTROLE DE QUALIDADE MICROBIOLÓGICO DE PRODUTOS LÁCTEOS COMERCIALIZADOS EM FEIRAS LIVRES DO BREJO PARAIBANO","MARCIA ROSEANE TARGINO DE OLIVEIRA","ELISÂNDRA COSTA ALMEIDA","2015","Ciência e Tecnologia de Alimentos","Ciência de Alimentos","PIBIC-EM",""
"SPECTOS SANITÁRIOS E QUALIDADE MICROBIOLÓGICA DE QUEIJOS COMERCIALIZADOS EM FEIRAS LIVRE DO MUNICÍPIO DE SERRARIA-PB","CONTROLE DE QUALIDADE MICROBIOLÓGICO DE PRODUTOS LÁCTEOS COMERCIALIZADOS EM FEIRAS LIVRES DO BREJO PARAIBANO","MARCIA ROSEANE TARGINO DE OLIVEIRA","ELISÂNDRA COSTA ALMEIDA","2015","Ciência e Tecnologia de Alimentos","Ciência de Alimentos","PIBIC-EM",""
"USO DA TECNOLOGIA DA INFORMAÇÃO COMO RECURSO EDUCACIONAL","INFORMÁTICA COMO INSTRUMENTO EDUCACIONAL E DE COMUNICAÇÃO","LUCIENE CHAVES DE AQUINO","MARCIA VERONICA COSTA MIRANDA","2015","Ciência da Informação","Teoria da Informação","PIBIC-EM",""
"USO DA TECNOLOGIA DA INFORMAÇÃO COMO MEIO DE SUSTENTABILIDADE LOCAL","INFORMÁTICA COMO INSTRUMENTO EDUCACIONAL E DE COMUNICAÇÃO","LUCIENE CHAVES DE AQUINO","MARCIA VERONICA COSTA MIRANDA","2015","Ciência da Informação","Teoria da Informação","PIBIC-EM",""
"QUALIDADE E COMPOSTOS BIOATIVOS DOS FRUTOS DE FACHEIRO (PILOSOCEREUS PACHYCLADUS RITTER), DURANTE A MATURAÇÃO","AGREGAÇÃO DE VALOR COMO ALIMENTO FUNCIONAL PARA FRUTOS DE CACTACEAE DE OCORRÊNCIA NO SEMIÁRIDO","GILVANEIDE ALVES DE AZEREDO","SILVANDA DE MELO SILVA","2015","Agronomia","Fitotecnia","PIVIC",""
"VIABILIDADE DE SEMENTES DE OITI (LICANIA TOMENTOSA (BENTH.) FRITSCH.) PROVENIENTES DE FRUTOS MADUROS ARMAZENADOS","POTENCIAL DE GERMINAÇÃO DE SEMENTES OLERÍCOLAS","FILLIPE SILVEIRA MARINI","GILVANEIDE ALVES DE AZEREDO","2015","Agronomia","Fitotecnia","PIVIC",""
"PRODUTIVIDADE DE QUIABEIRO SUBMETIDA A ADUBAÇÃO MINERAL E ORGÂNICA","PRODUÇÃO DE QUIABEIRO COM ADUBAÇÃO MINERAL E ORGÂNICA","MANOEL BANDEIRA DE ALBUQUERQUE","HEMMANNUELLA COSTA SANTOS","2015","Agronomia","Ciência do Solo","PIBIC-EM",""
"MORFOLOGIA E MORFOMETRIA DO CORAÇÃO DO BRADYPUS VARIEGATUS (PREGUIÇA-DE-GARGANTA-MARROM)","MORFOLOGIA DO SISTEMA CARDIOVASCULAR DO BRADYPUS VARIEGATUS (PREGUIÇA-DE-GARGANTA-MARROM)","RAFAEL FELIPE DA COSTA VIEIRA","DANILA BARREIRO CAMPOS","2015","Medicina Veterinária","","PIBIC",""
"CRESCIMENTO DAS PLANTAS DE BANANEIRA (MUSA SPP) CULTIVADAS SOB RELAÇÕES DE ADUBAÇÃO NITROGENADA E POTÁSSICA","DESENVOLVIMENTO, PRODUÇÃO E NUTRIÇÃO MINERAL DE BANANEIRA CV. TROPICAL CULTIVADA NO LITORAL PARAIBANO","ROBÉRIO DE OLIVEIRA","REJANE MARIA NUNES MENDONCA","2015","Agronomia","Fitotecnia","PIBIC",""
"ZONEAMENTO DE PLANTAS DE UMBUZEIRO (SPONDIAS TUBEROSA ARR. CAM.) NO CURIMATAÚ PARAIBANO","ZONEAMENTO DE PLANTAS DE UMBUZEIRO (SPONDIAS TUBEROSA ARR. CAM.) NO CURIMATAÚ PARAIBANO","RAUNIRA DA COSTA ARAUJO","NIVANIA PEREIRA DA COSTA","2015","Agronomia","Fitotecnia","PIBIC",""
"PROPAGAÇÃO E RECOLONIZAÇÃO DE PLANTAS DE UMBUZEIRO (SPONDIAS TUBEROSA ARR. CAM.) NO CURIMATAÚ PARAIBANO","ZONEAMENTO, PROPAGAÇÃO E RECOLONIZAÇÃO DE UMBUZEIRO (SPONDIAS TUBEROSA ARR. CAM.) NO CURIMATAÚ PARAIBANO","RAUNIRA DA COSTA ARAUJO","NIVANIA PEREIRA DA COSTA","2015","Agronomia","Fitotecnia","PIBIC",""
"DIAGNÓSTICO PATOLÓGICO DAS DOENÇAS VIRAIS DO SISTEMA NERVOSO EM MAMÍFEROS DOMÉSTICOS E SILVESTRES NO ESTADO DA PARAÍBA","PADRONIZAÇÃO DO DIAGNÓSTICO PATOLÓGICO DAS DOENÇAS VIRAIS DO SISTEMA NERVOSO EM MAMÍFEROS DOMÉSTICOS E SILVESTRES NO ESTADO DA PARAÍBA","RAFAEL FELIPE DA COSTA VIEIRA","RICARDO BARBOSA DE LUCENA","2015","Medicina Veterinária","Patologia Animal","PIBIC",""
"SOROPREVALÊNCIA DE TOXOPLASMA GONDII EM EQUINOS DO ESTADO DA PARAÍBA","CARACTERIZAÇÃO EPIDEMIOLÓGICA DE TOXOPLASMA GONDII EM EQUINOS DO ESTADO DA PARAÍBA","DANILA BARREIRO CAMPOS","RAFAEL FELIPE DA COSTA VIEIRA","2015","Medicina Veterinária","Medicina Veterinária Preventiva","PIBIC",""
"SÍNTESE E CARACTERIZAÇÃO DE NOVOS LÍQUIDOS IÔNICOS DUAIS BASEADOS EM AMINOÁCIDOS E COMPOSTOS ANTIMICROBIANOS","LÍQUIDOS IÔNICOS QUIRAIS BASEADOS EM AMINOÁCIDOS: SÍNTESE E CARACTERIZAÇÃO","MARIA BETANIA HERMENEGILDO DOS SANTOS","DAYSE DAS NEVES MOREIRA","2015","Química","Química Orgânica","PIBIC",""
"USO DE ÍNDICE DE VEGETAÇÃO MULTIESPECTRAL NA DETERMINAÇÃO DA EVAPOTRANSPIRAÇÃO DAS CULTURAS AGRÍCOLAS EM BOM JESUS - PI","MAPEAMENTO DO USO DA ÁGUA PELAS CULTURAS AGRÍCOLAS NA REGIÃO DE BOM JESUS ? PI COM SENSORIAMENTO REMOTO","THIAGO JARDELINO DIAS","VALÉRIA PEIXOTO BORGES","2015","Agronomia","Agrometeorologia","PIBIC",""
"COMPOSIÇÃO CORPORAL DE ACTITIS MACULARIUS (AVES: CHARADRIIFORMES) NA COSTA NORTE DO BRASIL","VARIAÇÃO DA COMPOSIÇÃO CORPORAL DE CHARADRIFORMES NA COSTA NORTE DO BRASIL: UMA ADAPTAÇÃO PARA MIGRAÇÃO","BAGNOLIA ARAUJO DA SILVA","HELDER FARIAS PEREIRA DE ARAUJO","2015","Zoologia","","PIBIC",""
"RESPOSTA GERMINATIVA DE PILOSOCEREUS CATINGICOLA (GÜRKE) BYLES & ROWLEY SUBSP. SALVADORENSIS (WERDERM.) ZAPPI (CACTACEAE)  PROVENIENTES DE TRÊS POPULAÇÕES   SOB DIFERENTES CONDIÇÕES DE TEMPERATURA","ECOLOGIA DA GERMINAÇÃO DE SEMENTES DE FACHEIRO  (PILOSOCEREUS PACHYCLADUS F. RITTER. CACTACEAE) DO SEMIÁRIDO DA PARAÍBA, BRASIL","HELDER FARIAS PEREIRA DE ARAUJO","VENIA CAMELO DE SOUZA","2015","Ecologia","Ecologia Aplicada","PIBIC",""
"EEFEITO DA SUBSTITUIÇÃO DO FENO DE TIFTON POR SUBPRODUTO DA GOIABA SOBRE AS CARACTERÍSTICAS DE CARCAÇA E CONSTITUINTES NÃO CARCAÇA DE OVINOS EM CONFINAMENTO","EFEITO DA SUBSTITUIÇÃO DO FENO DE TIFTON POR SUBPRODUTO DA GOIABA NO DESEMPENHO E CARACTERÍSTICAS DA CARCAÇA DE OVINOS EM CONFINAMENTO","GEORGE RODRIGO BELTRAO DA CRUZ","ROBERTO GERMANO COSTA","2015","Zootecnia","Produção Animal","PIBIC",""
"GANHO DE PESO E BIOMETRIA DE CABRITOS MESTIÇOS EM PASTEJO NA CAATINGA COM DIFERENTES NÍVEIS DE SUPLEMENTAÇÃO","IMPACTO DO NÍVEL DE SUPLEMENTAÇÃO SOBRE A PRODUÇÃO DE METANO, DESEMPENHO E QUALIDADE DA DIETA DE CAPRINOS EM PASTEJO NO SEMIÁRIDO","PAULO SERGIO DE AZEVEDO","SAFIRA VALENCA BISPO","2015","Zootecnia","Produção Animal","PIBIC",""
"MACIEZ DO LOMBO DE CABRITOS SPRD ALIMENTADOS COM PALMA FORRAGEIRA (OPUNTIA FICUS)","QUALIDADE DA CARNE DE CABRITOS SEM PADRÃO RACIAL DEFINIDO  ALIMENTADOS COM VARIEDADES DE PALMA FORRAGEIRA (OPUNTIA FICUS)","SAFIRA VALENCA BISPO","PAULO SERGIO DE AZEVEDO","2015","Zootecnia","Produção Animal","PIBIC",""
"AVALIAÇÃO DOS PARÂMETROS FISIOLÓGICOS EM EQUINOS QUARTO DE MILHA EM FUNÇÃO DA DURAÇÃO DO TREINAMENTO","INFLUÊNCIA DA DURAÇÃO DO TREINAMENTO NO CONDICIONAMENTO FÍSICO DE EQUINOS QUARTO DE MILHA COMPETIDORES DE VAQUEJADA","LUDMILA DA PAZ GOMES DA SILVA","MARIA LINDOMÁRCIA LEONARDO DA COSTA","2015","Zootecnia","Produção Animal","PIBIC",""
"IMPORTÂNCIA DOS NOVOS CORTES DA CARNE SUÍNA COMO ESTRATÉGIA DE MARKETING NA CADEIA PRODUTIVA DOS SUÍNOS NA REGIÃO DO BREJO PARAIBANO","PRODUÇÃO DE SUÍNOS, ABATE, PROCESSAMENTO E A COMERCIALIZAÇÃO COM ÊNFASE AO DESENVOLVIMENTO E SUSTENTABILIDADE DA AGRICULTURA FAMILIAR DA PARAÍBA","EDILSON PAES SARAIVA","LUDMILA DA PAZ GOMES DA SILVA","2015","Zootecnia","Produção Animal","PIBIC",""
"COMPORTAMENTO TERMORREGULATÓRIO DE VACAS HOLANDÊS X ZEBU DE ALTA E BAIXA PRODUÇÃO, CRIADAS CONFINADAS NO SEMIÁRIDO BRASILEIRO","ACLIMATAÇÃO DE BOVINOS LEITEIROS HOLANDÊS X ZEBU AO CLIMA SEMIÁRIDO","LUDMILA DA PAZ GOMES DA SILVA","EDILSON PAES SARAIVA","2015","Zootecnia","Ecologia dos Animais Domésticos e Etologia","PIBIC",""
"CARACTERÍSTICAS FERMENTATIVAS, POPULAÇÕES MICROBIANAS, PERDAS E COMPOSIÇÃO BROMATOLÓGICA DE SILAGENS DE MILHO ADITIVADAS COM UREIA E INOCULANTE MICROBIANO.","SILAGENS DE SORGO FORRAGEIRO ADITIVADAS COM UREIA E INOCULANTE MICROBIANO","IVIA CARMEM TALIERI","EDSON MAURO SANTOS","2015","Zootecnia","Pastagem e Forragicultura","PIBIC",""
